word,count,entity
mr nie,4,PERSON
aolin australia,2,
details,1,
asic,2,ORG
company ,2,
melbourne,1,ORG
hilda jiang,2,PERSON
co,1,GPE
company ,2,
firm website,1,
number.a list,1,
hilda jiang,2,PERSON
email address,1,
abc,9,ORG
tta ceo scott houston,2,
adia,9,ORG
mr hongpu,1,PERSON
english,1,LANGUAGE
abc,9,ORG
adia,9,ORG
philosophical position,1,
livestock industry,1,
animal products,1,
tta,23,ORG
adia,9,ORG
tta facebook,2,
adia,9,ORG
australian,6,NORP
donkey products,2,
significant demand,1,
adia,9,ORG
sponsorship,1,
tta,23,ORG
generate exposure,1,
tta,23,ORG
tta,23,ORG
federal government,1,ORG
australian,6,NORP
sport,1,
australian,6,NORP
olympic committee,1,
commercial,1,
table tennis suppliers.to,1,
tta,23,ORG
adia,9,ORG
financial crisis,1,
large sums,1,
year ,1,
annual report,1,
"$ 154,544.as",1,
urgent cost,1,
ceo,2,
annual report refers,1,
governance issues,1,
australian,6,NORP
open world,1,
tour,1,
event [,1,
significant financial pressure,1,
different reasons,1,
tta,23,ORG
key reason,1,
seagulls,1,ORG
table tennis facility,1,
tweed heads,1,FAC
nsw,2,ORG
north coast,1,
pelican sport,1,PERSON
tta australia,1,ORG
tta,23,ORG
tta,23,ORG
board reshuffle,1,
ceo,2,
tta,23,ORG
new board,1,
new administration,1,
proper financial practice,1,
tta,23,ORG
abc,9,ORG
tta,23,ORG
poor practices,1,
according,1,
humane,3,
australia,12,GPE
hsia,5,ORG
obscene animal cruelty,1,
china,5,GPE
donkey product industry.hsia,1,
sledge hammer,1,
alive.graphic videos,1,
hsia,5,ORG
donkey hide producer,1,
china,5,GPE
typical small donkey meat operation,1,
ejiao factories.the claims,1,
hsia,5,ORG
rspca,1,ORG
peta,1,ORG
similar videos,1,
recent years,2,DATE
humane,3,
international ,1,
animal,2,
georgie dolphin,1,PERSON
donkey products,2,
cruel practices,1,
whole ejiao industry,1,
animal cruelty,1,
clear picture,1,
consumer perspective,1,
abc.she,1,
australia,12,GPE
local industry,1,
donkeys,1,
feral donkeys,2,
control measure,1,
effective method,1,
wild populations,1,
table tennis,2,
australia,12,GPE
condone animal cruelty,1,
tta,23,ORG
ethical treatment,1,
primary industries,1,ORG
tta,23,ORG
years ejiao companies,1,
territory,3,NORP
federal governments,1,ORG
territory,3,NORP
feral donkeys,2,
there.a bill,1,
greens,1,NORP
derryn hinch,1,
justice party,1,ORG
live exports,1,
senate.greens,1,
nsw,2,ORG
animal,2,
spokesperson dr mehreen faruqi,1,
senate estimates,1,
multiple enquiries,1,
chinese investors,1,
nt,2,
donkey product industry,1,
resources,1,
abc,9,ORG
territory,3,NORP
separate inquiries,1,
local donkey industry,1,
donkey meat,1,
nt,2,
australian,6,NORP
government regulations,1,
donkeys overseas,1,
local processing instead.federal minister,1,
david littleproud,1,PERSON
support local processing,1,
abattoirs,1,
processing donkeys,1,
australian,6,NORP
animal welfare standards,1,
abc,9,ORG
territory governments,1,
animal welfare laws,1,
australia,12,GPE
australia,12,GPE
donkey population,1,
numbers —,1,
local communities,1,
scientific evidence,1,
ejiao effectiveness,1,
conditions producers,1,
journal studies,1,
chinese government,1,ORG
effective product,1,
traditional chinese medicines,1,
ejiao cost,1,
us9,1,
china,5,GPE
us400,1,
us500,1,MONEY
dark red gel,1,
demand,2,
current trends,1,
year —,1,
china,5,GPE
donkey population,1,
hsia,5,ORG
ejiao makers,1,
source donkey,1,
africa,2,LOC
asia,2,LOC
recent years,2,DATE
donkey theft.several countries,1,
africa,2,LOC
asia,2,LOC
china,5,GPE
local populations,1,
demand,2,
chinese expat populations overseas,1,
australia,12,GPE
ejiao products worth $,1,
hsia,5,ORG
report.several animal welfare,1,
veterinary groups,2,
population growth,1,
long term survival,1,
uses cruel,1,
useless product.the,1,
australian veterinary,1,
global threat,1,
donkeys worldwide,1,
animal welfare,1,ORG
economic threat,1,
traditional chinese medicine …,1,
global donkey population,1,
ava,1,ORG
humane,3,
society ,1,
georgina dolphin,1,PERSON
australia,12,GPE
significant role,2,
donkey populations,1,
alarmingly,1,
report reveals,1,
australia,12,GPE
significant role,2,
phuong ngo,2,PERSON
simple terms,1,
n't part,1,
australian,9,NORP
n't look,1,
question 'do,1,
am,1,
space,1,
ngo,5,PERSON
year edition,1,
primavera,10,PERSON
art,2,
annual showcase,1,
australian,9,NORP
explore issues,1,
statement resonates,1,
inevitable offshoot,1,
heteronormative society.in,1,
identity politics,1,
major force,1,
debate —,1,
art world —,1,
eye on.born,1,
tehran,2,GPE
iran,1,GPE
melbourne,5,GPE
vic,4,
hoda afshar,1,PERSON
tehran,2,GPE
documentary photographer there.her art practice,1,
particular genre,1,
recent work,1,
remain,3,
documentary approach,1,
manus,3,ORG
papua,1,
guinea.she,1,
new visual language,1,
impact people,1,
war,1,
refugee crisis,1,
afshar,4,PERSON
remain,3,
two-channel video work,1,
manus,3,ORG
kurdish-iranian,1,NORP
behrouz boochani.it,1,
tropical island,1,
island adjacent,1,
manus,3,ORG
tropical fish,1,
verdant jungle,1,
azure ocean —,1,
boochani,1,ORG
iranian,2,NORP
bijan elahi,1,
.the effect,1,
remain,3,
co-authored.it ,1,
afshar,4,PERSON
recent years,2,DATE
working,1,
real people,1,
real spaces,1,
own bodies,1,
own stories,1,
afshar,4,PERSON
post-migration phases,1,
social categories,2,
social categories,2,
iranian,2,NORP
female migrant,1,
everyone,1,
afshar,4,PERSON
practice,1,
visual language,1,
images —,1,
born,4,
alice,1,PERSON
nt,1,
brisbane,1,GPE
qld,1,ORG
marri ngarr,1,GPE
ryan presley,1,PERSON
rabbit hole,1,
australian,9,NORP
crusades,1,PRODUCT
primavera,10,PERSON
large watercolour paintings,1,
blood,1,
australian,9,NORP
british colonial history,1,
presley,1,PERSON
australian,9,NORP
indigenous,1,ORG
leaders —,1,
resistance fighter,1,
pemulwuy,1,GPE
vincent lingiari,1,PERSON
oodgeroo noonuccal.presley,1,
understanding,1,ORG
interesting ],1,
balances academia,1,
phd,1,WORK_OF_ART
peripatetic art practice,1,
metal work.born,1,
sydney,7,GPE
nsw,7,ORG
sydney,7,GPE
nsw,7,ORG
caroline garcia,1,PERSON
video montage,1,
primitive nostalgia,2,ORG
wally,1,
clip —,1,
n't notice,1,
green screen,1,
garcia,5,PERSON
hollywood,2,GPE
cultural dance —,1,
african,1,NORP
dance scene,1,
coming,1,
america,1,GPE
hula,1,PERSON
gidget goes,1,
cut,1,
scenes form,1,
cultural appropriation,1,
hollywood,2,GPE
problematic representation,1,
cultural groups,1,
tv screens.this,1,
garcia,5,PERSON
filipina,1,GPE
nostalgic affection,1,
art practice,2,
video art,1,
[ work ],1,
representation —,1,
australia,2,GPE
primitive nostalgia,2,ORG
primavera,10,PERSON
garcia,5,PERSON
new work,1,
reminiscence,1,
cinema montage,1,
mainstream cinema,1,
white actor plays,1,
whereas,1,
explores problematic representation,1,
garcia,5,PERSON
white body,1,
.the tone,1,
garcia,5,PERSON
scenes —,1,
[ sequences ],1,
born,4,
albury,1,ORG
nsw,7,ORG
canberra,1,GPE
act,1,ORG
andrew tenison,1,PERSON
photograph scenarios,1,
coptic-bound,1,
art practice,2,
primavera,10,PERSON
photo series,2,
imagine,1,
thrift store,1,
berlin,1,GPE
nazi,1,NORP
luftwaffe,2,PERSON
negative … [,1,
tenison,6,PERSON
otto hoffman,1,PERSON
people biographies,1,
tenison,6,PERSON
calenture,1,
english-born illawarra-based,1,
joan meats,1,PERSON
memory,1,
meats,1,ORG
spitfire,1,NORP
similar process,1,
research — albeit,1,
germans,1,NORP
australia,2,GPE
wwii,1,EVENT
luftwaffe,2,PERSON
bonegilla,1,ORG
migrant reception centre,1,
victoria,1,GPE
tenison,6,PERSON
hearings stories,1,
tenison,6,PERSON
bonegilla.but,1,
specific context,1,
nazi germany,1,
leaping-off point,1,
subjective construction,1,
viewer interprets,1,
own narrative,1,
tenison,6,PERSON
reflecting,1,
ethical implications,1,
real person life,1,
tenison,6,PERSON
photographer ],1,
responsibility [,1,
] images,1,
born,4,
melbourne,5,GPE
vic,4,
melbourne,5,GPE
vic,4,
gunditjmara,3,PERSON
uncanny quality,1,
hayley millar-baker,1,
photomedia,1,
scene —,1,
dead whale,1,
bank —,1,
straight representation,1,
primavera,10,PERSON
different layers,1,
millar-baker,3,PERSON
melbourne,5,GPE
rmit,1,ORG
oil paintings,1,
churches —,1,
colour spectrum,1,
textural 'pure,1,
late grandfather photographic slides,1,
air force,1,ORG
cornflakes,1,ORG
cultural signifiers,1,
black cockatoo,1,
eel trap.from,1,
sophisticated practice blossomed.across,1,
unwarranted events,1,
millar-baker,3,PERSON
gunditjmara,3,PERSON
victoria.each,1,
millar-baker,3,PERSON
gunditjmara,3,PERSON
actual places —,1,
massacre stories,1,
artist explains.born,1,
adelaide,1,NORP
sa,1,GPE
melbourne,5,GPE
vic,4,
phuong ngo,2,PERSON
interest,1,
personal history,1,
broader —,1,
— interest,1,
french indochina,1,
chinese colonisation,1,
vietnam,3,GPE
people smuggler,1,
ngo,5,PERSON
fellow refugees,1,
vietnam,3,GPE
ngo,5,PERSON
childhood home,1,
housing trust property,1,
certain things,1,
vietnam archive project,2,ORG
items —,1,
vietnam,3,GPE
ngo,5,PERSON
ngo,5,PERSON
white lens,1,
military personnel,1,
french colonial [ perspectives ],1,
primavera,10,PERSON
vietnam archive project,2,ORG
marble table,1,
mother family,1,
father family,1,
desperate times,1,
sydney,7,GPE
nsw,7,ORG
sydney,7,GPE
nsw,7,ORG
australian,9,NORP
halves —,1,
jason phu,1,PERSON
realise —,1,
australian,9,NORP
unique thing,1,
phu,3,PERSON
cheeky ink paintings,1,
archibald,1,GPE
prize finalist,1,
chinese scrolls,1,
humorous side,1,
cartoonish figures,1,
elsewhere,1,
historical incidents,1,
similar issues,1,
contemporary context.for example,1,
burrangong affray,1,
infamous 19th-century,1,
roll up,1,
rally point,1,
lambing flat riots,1,
personal response,1,
recent years,2,DATE
true story,1,
chinese-australian,1,NORP
sam poo,3,PERSON
australian,9,NORP
australian,9,NORP
photo series,2,
primavera,10,PERSON
reincarnation,1,
sam poo,3,PERSON
infamous bushranger,1,ORG
mustard horde,1,
stand,1,
motley crew,1,
phu,3,PERSON
imagination,1,
sam poo,3,PERSON
monkey,1,
abdul abdullah,1,PERSON
19th-century pirate queen,1,
ching shih,1,PERSON
angela goh,1,
big mish-mash,1,
phu,3,PERSON
born,4,
sydney,7,GPE
nsw,7,ORG
sydney,7,GPE
nsw,7,ORG
spence messih,1,PERSON
primavera,10,PERSON
messih,4,PERSON
minimalist steel sculptures,1,
conjure,1,
re-re-re,1,PERSON
confect,1,PERSON
poetic wall text,1,
above/concrete below,1,
boundaries — systematic,1,
bureaucratic boundaries,1,
trans people,1,
messih,4,PERSON
concrete gallery floor,1,
negative spaces,1,
ca n't walk,1,
certain extent,1,
non-negotiable.as abstract,1,
viewer attempts,1,
ca n't recognise,1,
steel forms,1,
literal door,1,
messih,4,PERSON
representation …,1,
productive force,1,
artist points,1,
on-screen representation,1,
laverne cox,1,PERSON
sophia burset,1,PERSON
orange,1,LOC
black,1,
'it ,1,
messih,4,PERSON
primavera,10,PERSON
gender —,1,
primavera,10,PERSON
australian artists,1,
february,1,DATE
art,2,
sydney,7,GPE
around,1,
darwin,2,PERSON
hmas newcastle,3,ORG
people ,1,
liberation army-navy,1,
chinese frigate,1,
full view,1,
australian,1,NORP
timor,1,
crew.in comparison,1,
australian,3,NORP
missile frigate,1,
early 1990s,1,
foreign visitor,1,
huangshan,1,GPE
china,3,GPE
chinese warship,1,
australian,3,NORP
multinational war games,1,
exercise kakadu,1,
'll respect,1,
australian,3,NORP
navy ,1,
commodore,1,
warfare ivan ingham,1,
ingham,1,ORG
day onboard,1,
hmas newcastle,3,ORG
military exercises,1,
persistent attacks,1,
enemy aircraft,1,
50-calibre machine gun fire,1,
naval manoeuvres,1,
real excitement,1,
chinese military.australia invitation,1,
beijing,2,GPE
regional exercises,1,
china,3,GPE
rapid militarisation,1,
china,3,GPE
meaningful way,1,
commodore ingham,1,
recent months,1,DATE
federal politicians,1,
chinese counterparts,1,
beijing,2,GPE
interference,1,
australia,1,GPE
political system.while,1,
diplomatic relations,1,
recent times,1,
territory,1,NORP
junior chinese officers,1,
exchange pleasantries,1,
hmas newcastle,3,ORG
crew,1,
mess hall,1,
pla-navy,1,ORG
curious hosts,1,
wo n't,1,
strategic tensions,1,
darwin,2,PERSON
able seaman timothy quirk,1,PERSON
able seaman quirk,1,
future encounters,1,
australian,3,NORP
chinese market,2,
strategic partnerships,2,
mitigate risk,2,
free trade,1,
kerry brown.the free,1,
agreement,1,
fta,11,ORG
xi jinping,1,PERSON
visit,1,
australia,3,GPE
great outcome,1,
australian,1,NORP
right way,1,
right time,1,
right reasons.in terms,1,
bilateral trade relationship,1,
complacent reliance,1,
dynamic relationship,1,
mr xi,1,PERSON
fta,11,ORG
equal benefits,1,
zero-sum game,1,
agricultural sector,1,
australia,3,GPE
services sector,2,
big opportunities,1,
team australia,1,ORG
sensible view,1,
fta,11,ORG
australian,3,NORP
fta,11,ORG
real work,1,
everyone,1,
clearer idea,1,
opportunities lie,1,
strategic choices,1,
australia,3,GPE
companies,1,
services sector,2,
chinese market,2,
strategic partnerships,2,
time line,1,
business development,1,
mitigate risk,2,
australia-china fta,1,
questions disappear,1,
social differences,1,
succeeding,1,
china,2,GPE
fta,11,ORG
fta,11,ORG
australian,3,NORP
chinese currency,1,
local companies,1,
intermediary currency,1,
us dollar,1,
new facility out.it,1,
positive place,1,
fta,11,ORG
fta,11,ORG
strategic insights,1,
risk assessments,1,
competitive toughness,1,
fta,11,ORG
unequivocal warning,1,
china,2,GPE
chinese companies,1,
big market,1,
fta,11,ORG
hard slog,1,
fta,11,ORG
professor kerry brown,1,
executive director,1,
china studies centre,1,ORG
professor,1,
politics,1,
sydney,1,GPE
full profile,1,
tens,1,
canberra,4,GPE
multicultural,2,
three-day event,1,
sample cultures,1,
annual event,1,
australian,2,NORP
association president,1,
chin wong,1,PERSON
chinese community,1,
chinese new year,2,EVENT
whole day program,1,
local chinese community group,1,
international performers,1,
inter-state performers,1,
crowd favourite performances,1,
lion dance,2,
lions symbolise good luck,1,
new year,1,EVENT
lion dance,2,
unlucky spirits,1,
wong,1,PERSON
canberra,4,GPE
chinese students,1,
chinese new year,2,EVENT
chinese new year overseas,1,
health minister,1,
simon corbell,1,PERSON
multicultural,2,
new handbook,1,
canberra,4,GPE
multicultural community,1,
act,4,FAC
health system,3,
canberrans,1,NORP
diverse backgrounds,1,
new resource,1,
household tool,1,
health system,3,
act,4,FAC
research shows,1,
strong link,1,
low knowledge,1,
health system,3,
english,2,LANGUAGE
poor health outcomes,1,
mr corbell,2,PERSON
australian,2,NORP
adequate health literacy,1,
australian-born,1,
health literacy,1,
australia,1,GPE
english,2,LANGUAGE
said.the handbook,1,
act,4,FAC
health services,2,
different health problems,1,
health services,2,
important information,1,
asylum seekers,1,
canberra,4,GPE
medicare,1,ORG
centreline concession card,1,
act,4,FAC
card,1,
mr corbell,2,PERSON
australian,1,NORP
china,7,GPE
political re-education camps,1,
xinjiang,8,GPE
past year,1,
dfat,2,ORG
xinjiang,8,GPE
graham fletcher,1,PERSON
dfat,2,ORG
asia,1,LOC
senate estimates committee,1,ORG
canberra,1,ORG
australia,4,GPE
're okay,1,
australian,4,NORP
government sources,1,
abc,2,ORG
uighurs,2,ORG
australia,4,GPE
xinjiang.it,1,
uighur muslims,2,NORP
xinjiang,8,GPE
china,7,GPE
uighur,3,ORG
uighur,3,ORG
uighurs,2,ORG
adelaide,1,GPE
muslim,1,NORP
crackdown.australian officials,1,
multiple requests,1,
australian,4,NORP
xinjiang.mr fletcher,1,
beijing,1,GPE
family member,1,
chinese government,1,ORG
sufficient information,1,
mr fletcher,4,PERSON
mr fletcher,4,PERSON
australia,4,GPE
uighur muslims,2,NORP
re-education camps,1,
xinjiang,8,GPE
widespread incidence,1,
vocational training,1,
chinese government priorities,1,
ethnic relations,1,
xinjiang,8,GPE
civil order,1,
according,1,
mr fletcher,4,PERSON
china,7,GPE
australian,4,NORP
foreign diplomats,1,
australian,4,NORP
china,7,GPE
mr fletcher,4,PERSON
china,7,GPE
national level,1,
xinjiang,8,GPE
china,7,GPE
australia,4,GPE
abc,2,ORG
chinese state media interview,1,
xinjiang,8,GPE
vocational training centres,1,
china,7,GPE
xinjiang,8,GPE
uighur,3,ORG
june,3,DATE
china,7,GPE
tiananmen,5,ORG
beijing,2,GPE
suppress student protesters,1,
tiananmen square.the tiananmen,1,
tiananmen,5,ORG
chinese government ,1,
violent suppression,1,
pro-democracy protests,1,
tankman,7,PERSON
mysterious man,1,
symbolic images,1,
20th century,1,
jeff widener,1,PERSON
hotel room,1,
beijing.this,1,
year marks,1,
australian-chinese,1,NORP
badiucao,8,ORG
chinese government —,1,
# tankmen2018,1,
various means,1,
badiucao,8,ORG
abc,1,ORG
world program,1,
display images,1,
peppa pig,2,WORK_OF_ART
winnie,2,
pooh,2,
china.he,1,
modern day image,1,
tankman,7,PERSON
long time,1,
badiucao,8,ORG
tankman,7,PERSON
online resistance icons,1,
toronto,2,GPE
washington,2,GPE
canberra,2,GPE
badiucao,8,ORG
china,7,GPE
tankman,7,PERSON
china,7,GPE
oppress human rights,1,
badiucao,8,ORG
china,7,GPE
guo yi,1,PERSON
chen siming,1,PERSON
jiawei,1,
zhuzhou,1,GPE
city detention centre,1,
massacre.social media users,1,
wechat,1,ORG
system maintenance —,1,
beijing,2,GPE
muxidi,1,
june,3,DATE
tiananmen mothers,1,PERSON
open letter,1,
chinese president,1,
xi jinping,1,PERSON
family members,1,
student leaders,1,
chinese government,2,ORG
zhou fengsuo,1,PERSON
student movement radio station,1,
tiananmen,5,ORG
year memorial,1,
washington.mr zhou,1,
physics student,1,
tsinghua,1,
democratic movement,1,
historical moment,1,
mr zhou,2,PERSON
said.twenty-nine years,1,
mr zhou,2,PERSON
june,3,DATE
darkest day,1,
modern chinese history.he,1,
tiananmen,5,ORG
own way,1,
badiucao,8,ORG
chinese government brutal censorship,1,
badiucao,8,ORG
various ways,1,
tankman,7,PERSON
tankwomen,3,PERSON
liu xia,1,PERSON
liu xiaobo,2,PERSON
china,7,GPE
nobel,1,
prize winner,1,
chinese #,1,
metoo,1,PERSON
dussart,1,
human rights,1,
ngo,1,PERSON
paris,3,GPE
tankwoman,1,WORK_OF_ART
paris,3,GPE
tankman,7,PERSON
history book,1,
high school,1,
tankman,7,PERSON
tiananmen,5,ORG
sexual harassment,1,
everyday sexism,1,
modern day ,1,
tankwomen,3,PERSON
female activists,1,
ms dussart,1,WORK_OF_ART
tankmen,2,ORG
non-violent way,1,
possible forms,1,
chinese government,2,ORG
international commitments,1,
human rights.this week,1,
canberra,2,GPE
sydney,1,GPE
york,1,
paris,3,GPE
hong kong,2,GPE
washington,2,GPE
auckland,1,GPE
toronto,2,GPE
tankwomen,3,PERSON
white shirts,1,
black pants,1,
white bags,1,
remind people,1,
iconic figure.and,1,
various memes,1,
political satire,1,
china,7,GPE
winnie,2,
pooh,2,
peppa pig,2,WORK_OF_ART
tankmen,2,ORG
hong kong,2,GPE
memorial events,1,
chinese government actions.in,1,
taiwan,1,GPE
liu xiaobo,2,PERSON
taipei,1,GPE
badiucao,8,ORG
china,7,GPE
timor-leste,11,ORG
shell,7,ORG
